message_id,text,label,category,source,date_collected,language
legit_129,Kaka yako amefika jijini. Tutaonana kesho.,0,legitimate,manual_collection,2025-07-28,swahili
legit_174,Tafadhali hakikisha unahudhuria mkutano wa mchana.,0,legitimate,manual_collection,2025-07-28,swahili
scam_136,"M-Pesa imekupa zawadi ya TSH 9,000,000. Piga *150*44# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
scam_484,"Polisi: Umekosa kodi. Tuma TSH 4,100,000 faini au utakamatwa.",1,scam,manual_collection,2025-07-28,swahili
legit_206,Tuna mkutano wa kufundisha juu ya mbinu za usimamizi wa kimataifa.,0,legitimate,manual_collection,2025-07-28,swahili
scam_165,"Tigo Pesa bonus! TSH 12,000,000 zinasubiri. Piga *150*11# haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_029,"Hongera! Umeshinda TSH 1,000,000 katika mchezo wa Halotel. Piga *150*55# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_090,Chakula cha jioni kiko tayari. Karibu nyumbani.,0,legitimate,manual_collection,2025-07-28,swahili
scam_194,"Airtel Money: Pokea TSH 22,500,000 bure. Tuma PIN yako kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_371,Wagonjwa watafika hospitalini saa moja baada ya saa saba.,0,legitimate,manual_collection,2025-07-28,swahili
legit_171,Tafadhali hakikisha unakusanya data hii mapema.,0,legitimate,manual_collection,2025-07-28,swahili
scam_434,"TCRA: Simu yako itafungwa. Tuma TSH 300,000 kwa renewal haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_076,Baba amepata kazi mpya. Tumefurahi sana.,0,legitimate,manual_collection,2025-07-28,swahili
scam_170,"Airtel Money: Pokea TSH 12,500,000 bure. Tuma PIN yako kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_378,Wagonjwa watafika hospitalini saa moja baada ya saa saba.,0,legitimate,manual_collection,2025-07-28,swahili
scam_141,"Tigo Pesa bonus! TSH 8,000,000 zinasubiri. Piga *150*99# haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_174,"Tigo Pesa bonus! TSH 13,500,000 zinasubiri. Piga *150*88# haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_007,"WINNER! Umeshinda jackpot ya TSH 10,000,000. Malipo mdogo wa TSH 100,000 kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_175,Naomba ujaze fomu ya maombi ya msaada wa kifedha.,0,legitimate,manual_collection,2025-07-28,swahili
legit_020,Nimekwama kwenye jam. Nitaendelea baadaye.,0,legitimate,manual_collection,2025-07-28,swahili
legit_512,Naomba uandike ripoti ya matokeo ya mkutano wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
legit_040,Habari za jioni. Umefika nyumbani salama?,0,legitimate,manual_collection,2025-07-28,swahili
scam_074,"Hongera! Umeshinda TSH 10,000,000 katika mchezo wa Halotel. Piga *150*11# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_284,Tafadhali hakikisha unahudhuria semina ya walimu.,0,legitimate,manual_collection,2025-07-28,swahili
scam_492,"Serikali inakupa TSH 115,000,000 kwa maendeleo. Tuma kitambulisho chako.",1,scam,manual_collection,2025-07-28,swahili
scam_239,"Haraka! Mkeo amejeruhiwa. Hospitali inahitaji TSH 650,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
scam_146,"Airtel Money: Pokea TSH 7,500,000 bure. Tuma PIN yako kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_336,Tafadhali hakikisha unakamilisha kazi ya nyumbani mapema.,0,legitimate,manual_collection,2025-07-28,swahili
scam_235,"URGENT! Kaka yako amefariki. Tuma TSH 350,000 kwa mazishi 0789012345.",1,scam,manual_collection,2025-07-28,swahili
scam_221,"Haraka! Mkeo amejeruhiwa. Hospitali inahitaji TSH 550,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
scam_215,"Haraka! Mtoto wako amejeruhiwa. Hospitali inahitaji TSH 600,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
legit_274,Mwalimu ametumwa taarifa za mkutano wa wanafunzi.,0,legitimate,manual_collection,2025-07-28,swahili
scam_133,"M-Pesa imekupa bonus ya TSH 6,000,000. Piga *184*44# kuconfirm sasa.",1,scam,manual_collection,2025-07-28,swahili
legit_531,Tuna mkutano wa kufundisha juu ya mabadiliko ya kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_487,"Polisi: Umekosa kodi. Tuma TSH 4,300,000 faini au utakamatwa.",1,scam,manual_collection,2025-07-28,swahili
legit_244,Naomba uandike ripoti ya uchaguzi wa huduma za kimataifa.,0,legitimate,manual_collection,2025-07-28,swahili
scam_423,"FOREX TRADING! Weka TSH 2,900,000 upate TSH 29,000,000 kwa siku 273 tu.",1,scam,manual_collection,2025-07-28,swahili
scam_186,"Tigo Pesa bonus! TSH 15,500,000 zinasubiri. Piga *150*44# haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_042,"JACKPOT! Umeshinda TSH 35,000,000. Malipo ya activation TSH 400,000 tu.",1,scam,manual_collection,2025-07-28,swahili
legit_143,Tuna mkutano wa kufuatilia maendeleo ya mradi.,0,legitimate,manual_collection,2025-07-28,swahili
scam_109,"M-Pesa imekupa bonus ya TSH 2,000,000. Piga *184*00# kuconfirm sasa.",1,scam,manual_collection,2025-07-28,swahili
legit_119,Dada yako amepata ajira. Tumeamini kwake.,0,legitimate,manual_collection,2025-07-28,swahili
scam_057,"JACKPOT! Umeshinda TSH 50,000,000. Malipo ya activation TSH 700,000 tu.",1,scam,manual_collection,2025-07-28,swahili
scam_482,"TCRA: Simu yako itafungwa. Tuma TSH 1,900,000 kwa renewal haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_260,Mwalimu ametumwa taarifa za mkutano wa wanafunzi.,0,legitimate,manual_collection,2025-07-28,swahili
legit_142,Naomba uandike ripoti ya matokeo ya wiki hii.,0,legitimate,manual_collection,2025-07-28,swahili
scam_469,"Polisi: Umekosa kodi. Tuma TSH 3,100,000 faini au utakamatwa.",1,scam,manual_collection,2025-07-28,swahili
legit_410,Tuna mkutano wa kufundisha juu ya mbinu mpya za matibabu.,0,legitimate,manual_collection,2025-07-28,swahili
scam_436,"Polisi: Umekosa kodi. Tuma TSH 900,000 faini au utakamatwa.",1,scam,manual_collection,2025-07-28,swahili
scam_025,"Bahati nasibu! Umeshinda safari ya TSH 7,000,000. Tuma TSH 100,000 kwa malipo ya usajili.",1,scam,manual_collection,2025-07-28,swahili
scam_496,"Polisi: Umekosa kodi. Tuma TSH 4,900,000 faini au utakamatwa.",1,scam,manual_collection,2025-07-28,swahili
legit_150,Tafadhali hakikisha unahudhuria mkutano wa jioni.,0,legitimate,manual_collection,2025-07-28,swahili
legit_058,Mama amekuja ziara. Tutaonana leo.,0,legitimate,manual_collection,2025-07-28,swahili
legit_151,Naomba ujaze fomu ya maombi ya likizo.,0,legitimate,manual_collection,2025-07-28,swahili
legit_232,Naomba uandike ripoti ya uchaguzi wa bidhaa mpya za kimataifa.,0,legitimate,manual_collection,2025-07-28,swahili
legit_481,Naomba ujaze fomu ya maombi ya msaada wa kifedha wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_339,"FOREX TRADING! Weka TSH 550,000 upate TSH 5,500,000 kwa siku 77 tu.",1,scam,manual_collection,2025-07-28,swahili
scam_052,"JACKPOT! Umeshinda TSH 45,000,000. Malipo ya activation TSH 600,000 tu.",1,scam,manual_collection,2025-07-28,swahili
scam_384,"FOREX TRADING! Weka TSH 1,600,000 upate TSH 16,000,000 kwa siku 182 tu.",1,scam,manual_collection,2025-07-28,swahili
legit_339,Tuna mkutano wa kufundisha juu ya mbinu mpya za kufundishia.,0,legitimate,manual_collection,2025-07-28,swahili
legit_473,Mwenyekiti ametumwa taarifa za mkutano wa watu wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
legit_194,Tuna mkutano wa kufundisha juu ya mbinu za usindikaji wa kimataifa.,0,legitimate,manual_collection,2025-07-28,swahili
legit_479,Tafadhali hakikisha unakamilisha kazi ya kijiji mapema.,0,legitimate,manual_collection,2025-07-28,swahili
scam_265,"URGENT! Kaka yako amefariki. Tuma TSH 300,000 kwa mazishi 0790123456.",1,scam,manual_collection,2025-07-28,swahili
legit_064,Dada amepata mteja mpya. Tumeamini kwake.,0,legitimate,manual_collection,2025-07-28,swahili
legit_250,Naomba unisaidie kwa kazi ya nyumbani.,0,legitimate,manual_collection,2025-07-28,swahili
legit_220,Naomba uandike ripoti ya uchaguzi wa huduma za kimataifa.,0,legitimate,manual_collection,2025-07-28,swahili
scam_445,"Polisi: Umekosa kodi. Tuma TSH 1,500,000 faini au utakamatwa.",1,scam,manual_collection,2025-07-28,swahili
scam_396,"FOREX TRADING! Weka TSH 2,000,000 upate TSH 20,000,000 kwa siku 210 tu.",1,scam,manual_collection,2025-07-28,swahili
legit_043,Dada yako amepata ajira. Tumeamini kwake.,0,legitimate,manual_collection,2025-07-28,swahili
scam_177,"Tigo Pesa bonus! TSH 14,000,000 zinasubiri. Piga *150*77# haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_019,"FREE MONEY ALERT! TSH 2,200,000 kutoka serikali. Tuma jina na namba ya akaunti.",1,scam,manual_collection,2025-07-28,swahili
legit_525,Tafadhali hakikisha unahudhuria semina ya vijana wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
legit_117,Mama ametumwa salamu. Mruke salama.,0,legitimate,manual_collection,2025-07-28,swahili
legit_097,Baba ametumwa salamu. Mruke salama.,0,legitimate,manual_collection,2025-07-28,swahili
legit_208,Naomba uandike ripoti ya uchaguzi wa bidhaa mpya za kimataifa.,0,legitimate,manual_collection,2025-07-28,swahili
scam_368,"Fursa ya biashara! Uongeze TSH 2,100,000 upate TSH 21,000,000 baada ya wiki 21.",1,scam,manual_collection,2025-07-28,swahili
scam_084,"Hongera! Umeshinda TSH 15,000,000 katika mchezo wa Vodacom. Piga *149*44# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
scam_062,"JACKPOT! Umeshinda TSH 55,000,000. Malipo ya activation TSH 800,000 tu.",1,scam,manual_collection,2025-07-28,swahili
scam_514,"Polisi: Umekosa kodi. Tuma TSH 6,100,000 faini au utakamatwa.",1,scam,manual_collection,2025-07-28,swahili
scam_273,"EMERGENCY! Baba yako ameugua. Tuma TSH 500,000 kwa matibabu haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_286,"URGENT! Mjane wako amepata mshtuko wa moyo. Tuma TSH 550,000 kwa matibabu 0778901234.",1,scam,manual_collection,2025-07-28,swahili
scam_361,"Bitcoin investment! Tuma TSH 1,900,000 upate TSH 19,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
scam_355,"Bitcoin investment! Tuma TSH 1,700,000 upate TSH 17,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
legit_435,Tafadhali hakikisha unakamilisha kazi ya uchunguzi mapema.,0,legitimate,manual_collection,2025-07-28,swahili
scam_279,"EMERGENCY! Baba yako ameugua. Tuma TSH 550,000 kwa matibabu haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_369,"FOREX TRADING! Weka TSH 1,100,000 upate TSH 11,000,000 kwa siku 147 tu.",1,scam,manual_collection,2025-07-28,swahili
legit_148,Naomba uandike ripoti ya uchaguzi wa mteja.,0,legitimate,manual_collection,2025-07-28,swahili
legit_102,Dada yako amepata ajira. Tumeamini kwake.,0,legitimate,manual_collection,2025-07-28,swahili
legit_073,Chakula cha jioni kiko tayari. Karibu nyumbani.,0,legitimate,manual_collection,2025-07-28,swahili
legit_141,Tafadhali wasiliana na wateja wetu mapema leo.,0,legitimate,manual_collection,2025-07-28,swahili
legit_413,Wagonjwa watafika hospitalini saa moja baada ya saa saba.,0,legitimate,manual_collection,2025-07-28,swahili
scam_457,"Polisi: Umekosa kodi. Tuma TSH 2,300,000 faini au utakamatwa.",1,scam,manual_collection,2025-07-28,swahili
scam_394,"Bitcoin investment! Tuma TSH 3,000,000 upate TSH 30,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
legit_168,Tafadhali hakikisha unahudhuria semina ya jioni.,0,legitimate,manual_collection,2025-07-28,swahili
legit_207,Tafadhali hakikisha unakusanya data hii mapema.,0,legitimate,manual_collection,2025-07-28,swahili
scam_376,"Bitcoin investment! Tuma TSH 2,400,000 upate TSH 24,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
scam_413,"Fursa ya biashara! Uongeze TSH 3,600,000 upate TSH 36,000,000 baada ya wiki 36.",1,scam,manual_collection,2025-07-28,swahili
scam_075,"Bahati nasibu! Umeshinda gari Rolls Royce. Tuma TSH 1,200,000 kwa delivery.",1,scam,manual_collection,2025-07-28,swahili
legit_431,Tuna mkutano wa kufundisha juu ya mabadiliko ya matibabu.,0,legitimate,manual_collection,2025-07-28,swahili
scam_501,"Serikali inakupa TSH 130,000,000 kwa maendeleo. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
legit_088,Baba amepata kazi mpya. Tumefurahi sana.,0,legitimate,manual_collection,2025-07-28,swahili
scam_115,"M-Pesa imekupa bonus ya TSH 3,000,000. Piga *184*11# kuconfirm sasa.",1,scam,manual_collection,2025-07-28,swahili
scam_418,"Bitcoin investment! Tuma TSH 3,800,000 upate TSH 38,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
scam_090,"Bahati nasibu! Umeshinda gari Bugatti. Tuma TSH 2,000,000 kwa delivery.",1,scam,manual_collection,2025-07-28,swahili
legit_474,Naomba ujaze fomu ya maombi ya msaada wa kiteknolojia wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
legit_416,Naomba ujaze fomu ya maombi ya msaada wa kiteknolojia wa hospitali.,0,legitimate,manual_collection,2025-07-28,swahili
legit_138,Muda wa kuhakikisha bidhaa imeanza. Tuonane baadaye.,0,legitimate,manual_collection,2025-07-28,swahili
legit_163,Naomba ujaze fomu ya maombi ya msaada.,0,legitimate,manual_collection,2025-07-28,swahili
scam_012,"FREE GIFT! Simu mpya iPhone 15. Tuma TSH 80,000 kwa delivery na taxes.",1,scam,manual_collection,2025-07-28,swahili
scam_397,"Bitcoin investment! Tuma TSH 3,100,000 upate TSH 31,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
legit_103,Kaka yako amefika jijini. Tutaonana kesho.,0,legitimate,manual_collection,2025-07-28,swahili
scam_043,"Zawadi kubwa! Umeshinda gari Mercedes. Tuma TSH 500,000 kwa delivery.",1,scam,manual_collection,2025-07-28,swahili
scam_168,"Tigo Pesa bonus! TSH 12,500,000 zinasubiri. Piga *150*00# haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_417,"FOREX TRADING! Weka TSH 2,700,000 upate TSH 27,000,000 kwa siku 259 tu.",1,scam,manual_collection,2025-07-28,swahili
legit_299,Naomba uandike ripoti ya matokeo ya mtihani wa mwezi huu.,0,legitimate,manual_collection,2025-07-28,swahili
scam_427,"Polisi: Umekosa kodi. Tuma TSH 300,000 faini au utakamatwa.",1,scam,manual_collection,2025-07-28,swahili
legit_030,Dada amepata mteja mpya. Tumeamini kwake.,0,legitimate,manual_collection,2025-07-28,swahili
legit_432,Tafadhali hakikisha unahudhuria mkutano wa wagonjwa.,0,legitimate,manual_collection,2025-07-28,swahili
legit_514,Tafadhali hakikisha unakamilisha kazi ya kijiji mapema.,0,legitimate,manual_collection,2025-07-28,swahili
legit_222,Tafadhali hakikisha unahudhuria mkutano wa mchana.,0,legitimate,manual_collection,2025-07-28,swahili
legit_251,Wanfunzi watafika shuleni saa moja baada ya saa saba.,0,legitimate,manual_collection,2025-07-28,swahili
scam_258,"EMERGENCY! Mama yako amepata mshtuko wa moyo. Tuma TSH 500,000 kwa matibabu haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_336,"FOREX TRADING! Weka TSH 500,000 upate TSH 5,000,000 kwa siku 70 tu.",1,scam,manual_collection,2025-07-28,swahili
scam_016,"Haraka kabla haijachelewa! TSH 4,000,000 zinasubiri. Malipo ya TSH 75,000 kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_315,Tafadhali hakikisha unakusanya vitabu vya shule mapema.,0,legitimate,manual_collection,2025-07-28,swahili
scam_325,"Bitcoin investment! Tuma TSH 700,000 upate TSH 7,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
legit_451,Mkutano wa kijiji ni Jumamosi saa 3 asubuhi.,0,legitimate,manual_collection,2025-07-28,swahili
scam_223,"URGENT! Kaka yako ameugua. Tuma TSH 350,000 kwa matibabu 0745678901.",1,scam,manual_collection,2025-07-28,swahili
scam_180,"Tigo Pesa bonus! TSH 14,500,000 zinasubiri. Piga *150*66# haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_100,"Bahati nasibu! Umeshinda safari ya TSH 45,000,000. Tuma TSH 1,200,000 kwa malipo ya usajili.",1,scam,manual_collection,2025-07-28,swahili
legit_007,Nitakupigia simu baada ya saa moja.,0,legitimate,manual_collection,2025-07-28,swahili
scam_023,"Zawadi kubwa! Umeshinda gari Range Rover. Tuma TSH 300,000 kwa delivery.",1,scam,manual_collection,2025-07-28,swahili
scam_357,"FOREX TRADING! Weka TSH 850,000 upate TSH 8,500,000 kwa siku 119 tu.",1,scam,manual_collection,2025-07-28,swahili
legit_204,Tafadhali hakikisha unahudhuria semina ya jioni.,0,legitimate,manual_collection,2025-07-28,swahili
legit_411,Tafadhali hakikisha unahudhuria semina ya wafanyakazi wa afya.,0,legitimate,manual_collection,2025-07-28,swahili
legit_241,Naomba ujaze taarifa za matumizi ya mwezi huu.,0,legitimate,manual_collection,2025-07-28,swahili
scam_341,"Fursa ya biashara! Uongeze TSH 1,200,000 upate TSH 12,000,000 baada ya wiki 12.",1,scam,manual_collection,2025-07-28,swahili
scam_432,"Serikali inakupa TSH 15,000,000 kwa maendeleo. Tuma kitambulisho chako.",1,scam,manual_collection,2025-07-28,swahili
legit_079,Mama ameandika barua. Somela baadaye.,0,legitimate,manual_collection,2025-07-28,swahili
legit_382,Tuna mkutano wa kufundisha juu ya mbinu mpya za matibabu.,0,legitimate,manual_collection,2025-07-28,swahili
scam_204,"Tigo Pesa bonus! TSH 18,500,000 zinasubiri. Piga *150*88# haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_164,Tuna mkutano wa kufundisha juu ya mabadiliko ya teknolojia.,0,legitimate,manual_collection,2025-07-28,swahili
scam_094,"Hongera! Umeshinda TSH 25,000,000 katika mchezo wa Zantel. Piga *150*88# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_491,Naomba uandike ripoti ya matokeo ya mkutano wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_069,"Hongera! Umeshinda TSH 8,000,000 katika mchezo wa Vodacom. Piga *149*33# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_313,Naomba uandike ripoti ya matokeo ya mtihani wa mwezi huu.,0,legitimate,manual_collection,2025-07-28,swahili
scam_285,"EMERGENCY! Baba yako ameugua. Tuma TSH 700,000 kwa matibabu haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_368,Tuna mkutano wa kufundisha juu ya mbinu mpya za matibabu.,0,legitimate,manual_collection,2025-07-28,swahili
scam_435,"Serikali inakupa TSH 20,000,000 kwa maendeleo. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
scam_154,"M-Pesa imekupa zawadi ya TSH 15,000,000. Piga *150*77# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
scam_076,"Umeshinda TSH 20,000,000 katika mchezo wa TTCL. Piga *150*22# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_272,Wanfunzi watafanya mtihani wa kati wiki ijayo.,0,legitimate,manual_collection,2025-07-28,swahili
scam_447,"Serikali inakupa TSH 40,000,000 kwa maendeleo. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
scam_189,"Tigo Pesa bonus! TSH 16,000,000 zinasubiri. Piga *150*33# haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_272,"Haraka! Dada yako amepata ajali. Hospitali inahitaji TSH 700,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
scam_237,"EMERGENCY! Baba yako ameugua. Tuma TSH 450,000 kwa matibabu haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_488,"TCRA: Simu yako itafungwa. Tuma TSH 2,100,000 kwa renewal haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_045,Mama ameandika barua. Somela baadaye.,0,legitimate,manual_collection,2025-07-28,swahili
scam_118,"M-Pesa imekupa zawadi ya TSH 6,000,000. Piga *150*11# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_439,Tafadhali hakikisha unahudhuria semina ya wafanyakazi wa afya.,0,legitimate,manual_collection,2025-07-28,swahili
scam_513,"Serikali inakupa TSH 150,000,000 kwa maendeleo. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
legit_081,Dada amepata mteja mpya. Tumeamini kwake.,0,legitimate,manual_collection,2025-07-28,swahili
legit_122,Baba amepata kazi mpya. Tumefurahi sana.,0,legitimate,manual_collection,2025-07-28,swahili
scam_127,"M-Pesa imekupa bonus ya TSH 5,000,000. Piga *184*33# kuconfirm sasa.",1,scam,manual_collection,2025-07-28,swahili
scam_117,"Tigo Pesa bonus! TSH 3,500,000 zinasubiri. Piga *150*77# haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_474,"Serikali inakupa TSH 85,000,000 kwa maendeleo. Tuma kitambulisho chako.",1,scam,manual_collection,2025-07-28,swahili
legit_231,Tafadhali hakikisha unakusanya data hii mapema.,0,legitimate,manual_collection,2025-07-28,swahili
scam_058,"Zawadi kubwa! Umeshinda nyumba ya TSH 100,000,000. Tuma TSH 1,000,000 kwa malipo ya usajili.",1,scam,manual_collection,2025-07-28,swahili
legit_447,Naomba uandike ripoti ya matokeo ya uchunguzi wa wiki hii.,0,legitimate,manual_collection,2025-07-28,swahili
legit_464,Watu watafika kwenye mkutano wa kijiji saa moja baada ya saa saba.,0,legitimate,manual_collection,2025-07-28,swahili
scam_370,"Bitcoin investment! Tuma TSH 2,200,000 upate TSH 22,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
scam_269,"Haraka! Mkeo amejeruhiwa. Hospitali inahitaji TSH 600,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
scam_047,"JACKPOT! Umeshinda TSH 40,000,000. Malipo ya activation TSH 500,000 tu.",1,scam,manual_collection,2025-07-28,swahili
scam_350,"Fursa ya biashara! Uongeze TSH 1,500,000 upate TSH 15,000,000 baada ya wiki 15.",1,scam,manual_collection,2025-07-28,swahili
scam_196,"M-Pesa imekupa zawadi ya TSH 50,000,000. Piga *150*44# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
scam_103,"Zawadi kubwa! Umeshinda gari Aston Martin. Tuma TSH 2,000,000 kwa delivery.",1,scam,manual_collection,2025-07-28,swahili
legit_484,Naomba uandike ripoti ya matokeo ya mkutano wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
legit_229,Naomba ujaze taarifa za matumizi ya wiki hii.,0,legitimate,manual_collection,2025-07-28,swahili
legit_278,Naomba uandike ripoti ya matokeo ya mtihani wa wiki hii.,0,legitimate,manual_collection,2025-07-28,swahili
scam_264,"EMERGENCY! Mama yako amepata ajali. Tuma TSH 650,000 kwa matibabu haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_444,"Serikali inakupa TSH 35,000,000 kwa maendeleo. Tuma kitambulisho chako.",1,scam,manual_collection,2025-07-28,swahili
legit_395,Naomba ujaze fomu ya maombi ya msaada wa kifedha wa hospitali.,0,legitimate,manual_collection,2025-07-28,swahili
scam_305,"Haraka! Mkeo amejeruhiwa. Hospitali inahitaji TSH 600,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
scam_342,"FOREX TRADING! Weka TSH 600,000 upate TSH 6,000,000 kwa siku 84 tu.",1,scam,manual_collection,2025-07-28,swahili
legit_373,Daktari ametumwa taarifa za mkutano wa wagonjwa.,0,legitimate,manual_collection,2025-07-28,swahili
scam_314,"Fursa ya biashara! Uongeze TSH 300,000 upate TSH 3,000,000 baada ya wiki 3.",1,scam,manual_collection,2025-07-28,swahili
scam_150,"Tigo Pesa bonus! TSH 9,500,000 zinasubiri. Piga *150*66# haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_125,"Airtel Money: Pokea TSH 4,000,000 bure. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
legit_330,Mwalimu ametumwa taarifa za mkutano wa wanafunzi.,0,legitimate,manual_collection,2025-07-28,swahili
legit_369,Tafadhali hakikisha unahudhuria semina ya wafanyakazi wa afya.,0,legitimate,manual_collection,2025-07-28,swahili
scam_051,"Umeshinda TSH 8,000,000 katika mchezo wa Tigo. Piga *150*11# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
scam_354,"FOREX TRADING! Weka TSH 800,000 upate TSH 8,000,000 kwa siku 112 tu.",1,scam,manual_collection,2025-07-28,swahili
legit_482,Tuna mkutano wa kufundisha juu ya mbinu mpya za maendeleo ya kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_143,"Airtel Money: Pokea TSH 7,000,000 bure. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
scam_471,"Serikali inakupa TSH 80,000,000 kwa maendeleo. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
scam_400,"Bitcoin investment! Tuma TSH 3,200,000 upate TSH 32,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
legit_390,Tafadhali hakikisha unahudhuria mkutano wa wagonjwa.,0,legitimate,manual_collection,2025-07-28,swahili
scam_321,"FOREX TRADING! Weka TSH 250,000 upate TSH 2,500,000 kwa siku 35 tu.",1,scam,manual_collection,2025-07-28,swahili
scam_020,"URGENT! Baba yako amefariki. Tuma TSH 300,000 kwa mazishi haraka 0712345678.",1,scam,manual_collection,2025-07-28,swahili
legit_355,Tafadhali hakikisha unahudhuria semina ya wafanyakazi wa afya.,0,legitimate,manual_collection,2025-07-28,swahili
legit_334,Naomba uandike ripoti ya matokeo ya mtihani wa wiki hii.,0,legitimate,manual_collection,2025-07-28,swahili
legit_354,Tuna mkutano wa kufundisha juu ya mbinu mpya za matibabu.,0,legitimate,manual_collection,2025-07-28,swahili
scam_408,"FOREX TRADING! Weka TSH 2,400,000 upate TSH 24,000,000 kwa siku 238 tu.",1,scam,manual_collection,2025-07-28,swahili
legit_023,Chakula cha jioni kiko tayari. Karibu nyumbani.,0,legitimate,manual_collection,2025-07-28,swahili
legit_153,Tafadhali hakikisha unakamilisha kazi hii mapema.,0,legitimate,manual_collection,2025-07-28,swahili
scam_039,"Hongera! Umeshinda TSH 2,000,000 katika mchezo wa Vodacom. Piga *149*11# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
scam_176,"Airtel Money: Pokea TSH 15,500,000 bure. Tuma PIN yako kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
scam_246,"EMERGENCY! Mama yako amepata mshtuko wa moyo. Tuma TSH 550,000 kwa matibabu haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_376,Tafadhali hakikisha unahudhuria mkutano wa wagonjwa.,0,legitimate,manual_collection,2025-07-28,swahili
legit_442,Tafadhali hakikisha unakamilisha kazi ya uchunguzi mapema.,0,legitimate,manual_collection,2025-07-28,swahili
legit_296,Naomba ujaze fomu ya maombi ya msaada wa kifedha wa shule.,0,legitimate,manual_collection,2025-07-28,swahili
